,author,text,line,expected,result
2268,thucydides,peloponnesianwar,καὶ τῆς μὲν γῆς ἐκράτουν ὅσα μὴ προϊόντες πολὺ ἐκ τῶν ὅπλων οἱ γὰρ ἱππῆς τῶν Θεσσαλῶν εἶργον τὴν δὲ πόλιν οὐχ εἷλον οὐδ ἄλλο προυχώρει αὐτοῖς οὐδὲν ὧν ἕνεκα ἐστράτευσαν ἀλλ ἀπεχώρησαν πάλιν Ὀρέστην ἔχοντες ἄπρακτοι,1,1
2269,thucydides,peloponnesianwar,καὶ Ἀθηναῖοι πάλιν ἐς Εὔβοιαν διαβάντες Περικλέους στρατηγοῦντος κατεστρέψαντο πᾶσαν καὶ τὴν μὲν ἄλλην ὁμολογίᾳ κατεστήσαντο Ἑστιαιᾶς δὲ ἐξοικίσαντες αὐτοὶ τὴν γῆν ἔσχον,1,1
2270,thucydides,peloponnesianwar,ταῦτα γὰρ εἶχον Ἀθηναῖοι Πελοποννησίων,1,1
2271,thucydides,peloponnesianwar,ἐν οἷς οἱ Ἀθηναῖοι τήν τε ἀρχὴν ἐγκρατεστέραν κατεστήσαντο καὶ αὐτοὶ ἐπὶ μέγα ἐχώρησαν δυνάμεως οἱ δὲ Λακεδαιμόνιοι αἰσθόμενοι οὔτε ἐκώλυον εἰ μὴ ἐπὶ βραχύ ἡσύχαζόν τε τὸ πλέον τοῦ χρόνου ὄντες μὲν καὶ πρὸ τοῦ μὴ ταχεῖς ἰέναι ἐς τοὺς πολέμους ἢν μὴ ἀναγκάζωνται τὸ δέ τι καὶ πολέμοις οἰκείοις ἐξειργόμενοι πρὶν δὴ ἡ δύναμις τῶν Ἀθηναίων σαφῶς ᾔρετο καὶ τῆς ξυμμαχίας αὐτῶν ἥπτοντο,1,1
2272,thucydides,peloponnesianwar,δάνεισμα γὰρ ποιησάμενοι ὑπολαβεῖν οἷοί τ ἐσμὲν μισθῷ μείζονι τοὺς ξένους αὐτῶν ναυβάτας,1,1
2273,thucydides,peloponnesianwar,οὐ γὰρ δὴ πεφευγότες αὐτὰ ἐπὶ τὴν πλείστους δὴ βλάψασαν καταφρόνησιν κεχωρήκατε ἣ ἐκ τοῦ πολλοὺς σφάλλειν τὸ ἐναντίον ὄνομα ἀφροσύνη μετωνόμασται,1,3
2274,thucydides,peloponnesianwar,περὶ δὲ τῶν ἔπειτα μελλόντων τοῖς παροῦσι βοηθοῦντας χρὴ ἐπιταλαιπωρεῖν πάτριον γὰρ ὑμῖν ἐκ τῶν πόνων τὰς ἀρετὰς κτᾶσθαι καὶ μὴ μεταβάλλειν τὸ ἔθος εἰ ἄρα πλούτῳ τε νῦν καὶ ἐξουσίᾳ ὀλίγον προφέρετε οὐ γὰρ δίκαιον ἃ τῇ ἀπορίᾳ ἐκτήθη τῇ περιουσίᾳ ἀπολέσθαι ἀλλὰ θαρσοῦντας ἰέναι κατὰ πολλὰ ἐς τὸν πόλεμον τοῦ τε θεοῦ χρήσαντος καὶ αὐτοῦ ὑποσχομένου ξυλλήψεσθαι καὶ τῆς ἄλλης Ἑλλάδος ἁπάσης ξυναγωνιουμένης τὰ μὲν φόβῳ τὰ δὲ ὠφελίᾳ,1,1
2275,thucydides,peloponnesianwar,λύουσι γὰρ οὐχ οἱ ἀμυνόμενοι ἀλλ οἱ πρότεροι ἐπιόντες,1,1
2276,thucydides,peloponnesianwar,ἦν δ ἐγγὺς τὸ τέμενος,1,3
2277,thucydides,peloponnesianwar,ἐδήλου δὲ ἡ γραφὴ ὅτι Θεμιστοκλῆς ἥκω παρὰ σέ ὃς κακὰ μὲν πλεῖστα Ἑλλήνων εἴργασμαι τὸν ὑμέτερον οἶκον ὅσον χρόνον τὸν σὸν πατέρα ἐπιόντα ἐμοὶ ἀνάγκῃ ἠμυνόμην πολὺ δ ἔτι πλείω ἀγαθά ἐπειδὴ ἐν τῷ ἀσφαλεῖ μὲν ἐμοί ἐκείνῳ δὲ ἐν ἐπικινδύνῳ πάλιν ἡ ἀποκομιδὴ ἐγίγνετο,1,2
2278,thucydides,peloponnesianwar,οὐ γὰρ ἐξῆν θάπτειν ὡς ἐπὶ προδοσίᾳ φεύγοντος,1,1
2279,thucydides,peloponnesianwar,οἱ δὲ Ἀθηναῖοι οὔτε τἆλλα ὑπήκουον οὔτε τὸ ψήφισμα καθῄρουν ἐπικαλοῦντες ἐπεργασίαν Μεγαρεῦσι τῆς γῆς τῆς ἱερᾶς καὶ τῆς ἀορίστου καὶ ἀνδραπόδων ὑποδοχὴν τῶν ἀφισταμένων,1,1
2280,thucydides,peloponnesianwar,φρούριον δ εἰ ποιήσονται τῆς μὲν γῆς βλάπτοιεν ἄν τι μέρος καταδρομαῖς καὶ αὐτομολίαις οὐ μέντοι ἱκανόν γε ἔσται ἐπιτειχίζειν τε κωλύειν ἡμᾶς πλεύσαντας ἐς τὴν ἐκείνων καί ᾗπερ ἰσχύομεν ταῖς ναυσὶν ἀμύνεσθαι,1,1
2281,thucydides,peloponnesianwar,ὁ μὲν Περικλῆς τοιαῦτα εἶπεν οἱ δὲ Ἀθηναῖοι νομίσαντες ἄριστα σφίσι παραινεῖν αὐτὸν ἐψηφίσαντο ἃ ἐκέλευε καὶ τοῖς Λακεδαιμονίοις ἀπεκρίναντο τῇ ἐκείνου γνώμῃ καθ ἕκαστά τε ὡς ἔφρασε καὶ τὸ ξύμπαν οὐδὲν κελευόμενοι ποιήσειν δίκῃ δὲ κατὰ τὰς ξυνθήκας ἑτοῖμοι εἶναι διαλύεσθαι περὶ τῶν ἐγκλημάτων ἐπὶ ἴσῃ καὶ ὁμοίᾳ,1,1
2282,thucydides,peloponnesianwar,τῷ δὲ πέμπτῳ καὶ δεκάτῳ ἔτει ἐπὶ Χρυσίδος ἐν Ἄργει τότε πεντήκοντα δυοῖν δέοντα ἔτη ἱερωμένης καὶ Αἰνησίου ἐφόρου ἐν Σπάρτῃ καὶ Πυθοδώρου ἔτι δύο μῆνας ἄρχοντος Ἀθηναίοις μετὰ τὴν ἐν Ποτειδαίᾳ μάχην μηνὶ ἕκτῳ καὶ ἅμα ἦρι ἀρχομένῳ Θηβαίων ἄνδρες ὀλίγῳ πλείους τριακοσίων ἡγοῦντο δὲ αὐτῶν βοιωταρχοῦντες Πυθάγγελός τε ὁ Φυλείδου καὶ Διέμπορος ὁ Ὀνητορίδου ἐσῆλθον περὶ πρῶτον ὕπνον ξὺν ὅπλοις ἐς Πλάταιαν τῆς Βοιωτίας οὖσαν Ἀθηναίων ξυμμαχίδα,1,1
2283,thucydides,peloponnesianwar,οἱ δ ὡς ἔγνωσαν ἐξηπατημένοι ξυνεστρέφοντό τε ἐν σφίσιν αὐτοῖς καὶ τὰς προσβολὰς ᾗ προσπίπτοιεν ἀπεωθοῦντο,1,1
2284,thucydides,peloponnesianwar,αὕτη μὲν Λακεδαιμονίων ξυμμαχία,1,1
2285,thucydides,peloponnesianwar,οὔκουν χρή εἴ τῳ καὶ δοκοῦμεν πλήθει ἐπιέναι καὶ ἀσφάλεια πολλὴ εἶναι μὴ ἂν ἐλθεῖν τοὺς ἐναντίους ἡμῖν διὰ μάχης τούτων ἕνεκα ἀμελέστερόν τι παρεσκευασμένους χωρεῖν ἀλλὰ καὶ πόλεως ἑκάστης ἡγεμόνα καὶ στρατιώτην τὸ καθ αὑτὸν αἰεὶ προσδέχεσθαι ἐς κίνδυνόν τινα ἥξειν,1,1
2286,thucydides,peloponnesianwar,τό τε Πελαργικὸν καλούμενον τὸ ὑπὸ τὴν ἀκρόπολιν ὃ καὶ ἐπάρατόν τε ἦν μὴ οἰκεῖν καί τι καὶ Πυθικοῦ μαντείου ἀκροτελεύτιον τοιόνδε διεκώλυε λέγον ὡς τὸ Πελαργικὸν ἀργὸν ἄμεινον ὅμως ὑπὸ τῆς παραχρῆμα ἀνάγκης ἐξῳκήθη,1,3
2287,thucydides,peloponnesianwar,αἰτίαν τε οὐκ ἐλαχίστην Ἀρχίδαμος ἔλαβεν ἀπ αὐτοῦ δοκῶν καὶ ἐν τῇ ξυναγωγῇ τοῦ πολέμου μαλακὸς εἶναι καὶ τοῖς Ἀθηναίοις ἐπιτήδειος οὐ παραινῶν προθύμως πολεμεῖν,1,1
2288,thucydides,peloponnesianwar,ἐπειδὴ μέντοι προσβαλόντες τῇ Οἰνόῃ καὶ πᾶσαν ἰδέαν πειράσαντες οὐκ ἐδύναντο ἑλεῖν οἵ τε Ἀθηναῖοι οὐδὲν ἐπεκηρυκεύοντο οὕτω δὴ ὁρμήσαντες ἀπ αὐτῆς μετὰ τὰ ἐν Πλαταίᾳ τῶν ἐσελθόντων Θηβαίων γενόμενα ἡμέρᾳ ὀγδοηκοστῇ μάλιστα θέρους καὶ τοῦ σίτου ἀκμάζοντος ἐσέβαλον ἐς τὴν Ἀττικήν,1,1
2289,thucydides,peloponnesianwar,καὶ καθεζόμενοι ἔτεμνον πρῶτον μὲν Ἐλευσῖνα καὶ τὸ Θριάσιον πεδίον καὶ τροπήν τινα τῶν Ἀθηναίων ἱππέων περὶ τοὺς Ῥείτους καλουμένους ἐποιήσαντο,1,1
2290,thucydides,peloponnesianwar,ἡγοῦντο δὲ αὐτῶν ἐκ μὲν Λαρίσης Πολυμήδης καὶ Ἀριστόνους ἀπὸ τῆς στάσεως ἑκάτερος ἐκ δὲ Φαρσάλου Μένων,1,3
2291,thucydides,peloponnesianwar,καὶ ἐξέπεμψαν ὕστερον οὐ πολλῷ ἐς αὐτὴν τοὺς οἰκήτορας,1,1
2292,thucydides,peloponnesianwar,πολὺ γὰρ μέρος καὶ αὐτόνομόν ἐστι Θρᾳκῶν,1,3
2293,thucydides,peloponnesianwar,ταῦτα μὲν ἐν τῷ θέρει τούτῳ μετὰ τὴν Πελοποννησίων ἐκ τῆς Ἀττικῆς ἀναχώρησιν ἐγένετο,1,1
2294,thucydides,peloponnesianwar,κτησάμενοι γὰρ πρὸς οἷς ἐδέξαντο ὅσην ἔχομεν ἀρχὴν οὐκ ἀπόνως ἡμῖν τοῖς νῦν προσκατέλιπον,1,2
2295,thucydides,peloponnesianwar,ἢν δέ που μορίῳ τινὶ προσμείξωσι κρατήσαντές τέ τινας ἡμῶν πάντας αὐχοῦσιν ἀπεῶσθαι καὶ νικηθέντες ὑφ ἁπάντων ἡσσῆσθαι,1,2
2296,thucydides,peloponnesianwar,μόνοι γὰρ τόν τε μηδὲν τῶνδε μετέχοντα οὐκ ἀπράγμονα ἀλλ ἀχρεῖον νομίζομεν καὶ οἱ αὐτοὶ ἤτοι κρίνομέν γε ἢ ἐνθυμούμεθα ὀρθῶς τὰ πράγματα οὐ τοὺς λόγους τοῖς ἔργοις βλάβην ἡγούμενοι ἀλλὰ μὴ προδιδαχθῆναι μᾶλλον λόγῳ πρότερον ἢ ἐπὶ ἃ δεῖ ἔργῳ ἐλθεῖν,1,1
2297,thucydides,peloponnesianwar,τὴν δὲ τῶν ἐναντίων τιμωρίαν ποθεινοτέραν αὐτῶν λαβόντες καὶ κινδύνων ἅμα τόνδε κάλλιστον νομίσαντες ἐβουλήθησαν μετ αὐτοῦ τοὺς μὲν τιμωρεῖσθαι τῶν δὲ ἐφίεσθαι ἐλπίδι μὲν τὸ ἀφανὲς τοῦ κατορθώσειν ἐπιτρέψαντες ἔργῳ δὲ περὶ τοῦ ἤδη ὁρωμένου σφίσιν αὐτοῖς ἀξιοῦντες πεποιθέναι καὶ ἐν αὐτῷ τῷ ἀμύνεσθαι καὶ παθεῖν μᾶλλον ἡγησάμενοι ἢ τὸ ἐνδόντες σῴζεσθαι τὸ μὲν αἰσχρὸν τοῦ λόγου ἔφυγον τὸ δ ἔργον τῷ σώματι ὑπέμειναν καὶ δι ἐλαχίστου καιροῦ τύχης ἅμα ἀκμῇ τῆς δόξης μᾶλλον ἢ τοῦ δέους ἀπηλλάγησαν,1,3
2298,thucydides,peloponnesianwar,ἐν πολυτρόποις γὰρ ξυμφοραῖς ἐπίστανται τραφέντες,1,1
2299,thucydides,peloponnesianwar,ἆθλα γὰρ οἷς κεῖται ἀρετῆς μέγιστα τοῖς δὲ καὶ ἄνδρες ἄριστοι πολιτεύουσιν,1,3
2300,thucydides,peloponnesianwar,λεγέτω μὲν οὖν περὶ αὐτοῦ ὡς ἕκαστος γιγνώσκει καὶ ἰατρὸς καὶ ἰδιώτης ἀφ ὅτου εἰκὸς ἦν γενέσθαι αὐτό καὶ τὰς αἰτίας ἅστινας νομίζει τοσαύτης μεταβολῆς ἱκανὰς εἶναι δύναμιν ἐς τὸ μεταστῆσαι σχεῖν,1,3
2301,thucydides,peloponnesianwar,καὶ ἐγὼ μὲν ὁ αὐτός εἰμι καὶ οὐκ ἐξίσταμαι,1,2
2302,thucydides,peloponnesianwar,εἰ δέ τις μὴ κέκτηται φθονήσει,1,2
2303,thucydides,peloponnesianwar,ἐξ ὧν ἄλλα τε πολλά ὡς ἐν μεγάλῃ πόλει καὶ ἀρχὴν ἐχούσῃ ἡμαρτήθη καὶ ὁ ἐς Σικελίαν πλοῦς ὃς οὐ τοσοῦτον γνώμης ἁμάρτημα ἦν πρὸς οὓς ἐπῇσαν ὅσον οἱ ἐκπέμψαντες οὐ τὰ πρόσφορα τοῖς οἰχομένοις ἐπιγιγνώσκοντες ἀλλὰ κατὰ τὰς ἰδίας διαβολὰς περὶ τῆς τοῦ δήμου προστασίας τά τε ἐν τῷ στρατοπέδῳ ἀμβλύτερα ἐποίουν καὶ τὰ περὶ τὴν πόλιν πρῶτον ἐν ἀλλήλοις ἐταράχθησαν,1,3
2304,thucydides,peloponnesianwar,Μολοσσοὺς δὲ ἦγε καὶ Ἀτιντᾶνας Σαβύλινθος ἐπίτροπος ὢν Θάρυπος τοῦ βασιλέως ἔτι παιδὸς ὄντος καὶ Παραυαίους Ὄροιδος βασιλεύων,1,3
2305,thucydides,peloponnesianwar,ἐδόκει γὰρ αὐτοῖς ἄλλως τε καὶ πρῶτον ναυμαχίας πειρασαμένοις πολὺς ὁ παράλογος εἶναι καὶ οὐ τοσούτῳ ᾤοντο σφῶν τὸ ναυτικὸν λείπεσθαι γεγενῆσθαι δέ τινα μαλακίαν οὐκ ἀντιτιθέντες τὴν Ἀθηναίων ἐκ πολλοῦ ἐμπειρίαν τῆς σφετέρας δι ὀλίγου μελέτης,1,1
2306,thucydides,peloponnesianwar,οἱ δ ἐν τῇ Κυλλήνῃ Πελοποννήσιοι ἐν τούτῳ ἐν ᾧ οἱ Ἀθηναῖοι περὶ Κρήτην κατείχοντο παρεσκευασμένοι ὡς ἐπὶ ναυμαχίαν παρέπλευσαν ἐς Πάνορμον τὸν Ἀχαϊκόν οὗπερ αὐτοῖς ὁ κατὰ γῆν στρατὸς τῶν Πελοποννησίων προσεβεβοηθήκει,1,1
2307,thucydides,peloponnesianwar,ὁ δὲ Φορμίων δεδιὼς καὶ αὐτὸς τὴν τῶν στρατιωτῶν ὀρρωδίαν καὶ αἰσθόμενος ὅτι τὸ πλῆθος τῶν νεῶν κατὰ σφᾶς αὐτοὺς ξυνιστάμενοι ἐφοβοῦντο ἐβούλετο ξυγκαλέσας θαρσῦναί τε καὶ παραίνεσιν ἐν τῷ παρόντι ποιήσασθαι,1,1
2308,thucydides,peloponnesianwar,μὴ δὴ αὐτῶν τὴν τόλμαν δείσητε,1,3
2309,thucydides,peloponnesianwar,καὶ ὁ πεζὸς ἅμα τῶν Μεσσηνίων παρεβοήθει,1,1
2310,thucydides,peloponnesianwar,τοὺς δ Ἀθηναίους ἰδόντας ταῦτα γιγνόμενα θάρσος τε ἔλαβε καὶ ἀπὸ ἑνὸς κελεύσματος ἐμβοήσαντες ἐπ αὐτοὺς ὥρμησαν,1,1
2311,thucydides,peloponnesianwar,ἦν δὲ ἀφύλακτος καὶ ἄκλῃστος εἰκότως διὰ τὸ ἐπικρατεῖν πολὺ τῷ ναυτικῷ,1,3
2312,thucydides,peloponnesianwar,τὸ δὲ ὄρος ἐξ Ὀδρυσῶν διιόντες ἐν δεξιᾷ μὲν εἶχον Παίονας ἐν ἀριστερᾷ δὲ Σιντοὺς καὶ Μαιδούς,1,2
2313,thucydides,peloponnesianwar,καὶ ἔξοδον μέν τινα πανδημεὶ ἐποιήσαντο οἱ Μυτιληναῖοι ἐπὶ τὸ τῶν Ἀθηναίων στρατόπεδον καὶ μάχη ἐγένετο ἐν ᾗ οὐκ ἔλασσον ἔχοντες οἱ Μυτιληναῖοι οὔτε ἐπηυλίσαντο οὔτε ἐπίστευσαν σφίσιν αὐτοῖς ἀλλ ἀνεχώρησαν,1,1
2314,thucydides,peloponnesianwar,ὑποχειρίους δὲ ἔχοντες τοὺς πλείους ἡμῖν δὲ ἀπὸ τοῦ ἴσου ὁμιλοῦντες χαλεπώτερον εἰκότως ἔμελλον οἴσειν καὶ πρὸς τὸ πλέον ἤδη εἶκον τοῦ ἡμετέρου ἔτι μόνου ἀντισουμένου ἄλλως τε καὶ ὅσῳ δυνατώτεροι αὐτοὶ αὑτῶν ἐγίγνοντο καὶ ἡμεῖς ἐρημότεροι,1,1
2315,thucydides,peloponnesianwar,νῦν δὲ ἐπειδὴ Βοιωτοὶ προυκαλέσαντο εὐθὺς ὑπηκούσαμεν καὶ ἐνομίζομεν ἀποστήσεσθαι διπλῆν ἀπόστασιν ἀπό τε τῶν Ἑλλήνων μὴ ξὺν κακῶς ποιεῖν αὐτοὺς μετ Ἀθηναίων ἀλλὰ ξυνελευθεροῦν ἀπό τε Ἀθηναίων μὴ αὐτοὶ διαφθαρῆναι ὑπ ἐκείνων ἐν ὑστέρῳ ἀλλὰ προποιῆσαι,1,1
2316,thucydides,peloponnesianwar,φρούρια δ ἔστιν ᾗ ἐπὶ τῶν καρτερῶν ἐγκατῳκοδόμηται,1,3
2317,thucydides,peloponnesianwar,οἱ μὲν οὖν Πελοποννήσιοι κατὰ χώραν ἐγένοντο τῆς βοηθείας παυσάμενοι,1,3
2318,thucydides,peloponnesianwar,τοῦ δ ἐπιγιγνομένου θέρους οἱ Πελοποννήσιοι ἐπειδὴ τὰς ἐς τὴν Μυτιλήνην δύο καὶ τεσσαράκοντα ναῦς ἀπέστειλαν ἄρχοντα Ἀλκίδαν ὃς ἦν αὐτοῖς ναύαρχος προστάξαντες αὐτοὶ ἐς τὴν Ἀττικὴν καὶ οἱ ξύμμαχοι ἐσέβαλον ὅπως οἱ Ἀθηναῖοι ἀμφοτέρωθεν θορυβούμενοι ἧσσον ταῖς ναυσὶν ἐς τὴν Μυτιλήνην καταπλεούσαις ἐπιβοηθήσωσιν,1,1
2319,thucydides,peloponnesianwar,εἴ τε μὴ παύσεται ὀλίγους μὲν αὐτὸν τῶν ἐχθρῶν ἐς φιλίαν προσάξεσθαι πολὺ δὲ πλείους τῶν φίλων πολεμίους ἕξειν,1,3
2320,thucydides,peloponnesianwar,καὶ μετὰ καινότητος μὲν λόγου ἀπατᾶσθαι ἄριστοι μετὰ δεδοκιμασμένου δὲ μὴ ξυνέπεσθαι ἐθέλειν δοῦλοι ὄντες τῶν αἰεὶ ἀτόπων ὑπερόπται δὲ τῶν εἰωθότων  καὶ μάλιστα μὲν αὐτὸς εἰπεῖν ἕκαστος βουλόμενος δύνασθαι εἰ δὲ μή ἀνταγωνιζόμενοι τοῖς τοιαῦτα λέγουσι μὴ ὕστεροι ἀκολουθῆσαι δοκεῖν τῇ γνώμῃ ὀξέως δέ τι λέγοντος προεπαινέσαι καὶ προαισθέσθαι τε πρόθυμοι εἶναι τὰ λεγόμενα καὶ προνοῆσαι βραδεῖς τὰ ἐξ αὐτῶν ἀποβησόμενα  ζητοῦντές τε ἄλλο τι ὡς εἰπεῖν ἢ ἐν οἷς ζῶμεν φρονοῦντες δὲ οὐδὲ περὶ τῶν παρόντων ἱκανῶς,1,3
2321,thucydides,peloponnesianwar,ἀξύνετος μέν εἰ ἄλλῳ τινὶ ἡγεῖται περὶ τοῦ μέλλοντος δυνατὸν εἶναι καὶ μὴ ἐμφανοῦς φράσαι διαφέρει δ αὐτῷ εἰ βουλόμενός τι αἰσχρὸν πεῖσαι εὖ μὲν εἰπεῖν οὐκ ἂν ἡγεῖται περὶ τοῦ μὴ καλοῦ δύνασθαι εὖ δὲ διαβαλὼν ἐκπλῆξαι ἂν τούς τε ἀντεροῦντας καὶ τοὺς ἀκουσομένους,1,2
2322,thucydides,peloponnesianwar,ἀδικίας δ ἐπιφερομένης πείσας τε ὕποπτος γίγνεται καὶ μὴ τυχὼν μετὰ ἀξυνεσίας καὶ ἄδικος,1,1
2323,thucydides,peloponnesianwar,χρὴ δὲ πρὸς τὰ μέγιστα καὶ ἐν τῷ τοιῷδε ἀξιοῦν τι ἡμᾶς περαιτέρω προνοοῦντας λέγειν ὑμῶν τῶν δι ὀλίγου σκοπούντων ἄλλως τε καὶ ὑπεύθυνον τὴν παραίνεσιν ἔχοντας πρὸς ἀνεύθυνον τὴν ὑμετέραν ἀκρόασιν,1,1
2324,thucydides,peloponnesianwar,νῦν μὲν γὰρ ὑμῖν ὁ δῆμος ἐν πάσαις ταῖς πόλεσιν εὔνους ἐστί καὶ ἢ οὐ ξυναφίσταται τοῖς ὀλίγοις ἤ ἐὰν βιασθῇ ὑπάρχει τοῖς ἀποστήσασι πολέμιος εὐθύς καὶ τῆς ἀντικαθισταμένης πόλεως τὸ πλῆθος ξύμμαχον ἔχοντες ἐς πόλεμον ἐπέρχεσθε,1,1
2325,thucydides,peloponnesianwar,καὶ ἐπελθόντες ἔλεγον τοιάδε,1,1
2326,thucydides,peloponnesianwar,ὧν ὑμεῖς τοὐναντίον ἂν δράσαιτε μὴ ὀρθῶς γνόντες,1,1
2327,thucydides,peloponnesianwar,ὑμεῖς δὲ εἰ κτενεῖτε ἡμᾶς καὶ χώραν τὴν Πλαταιίδα Θηβαΐδα ποιήσετε τί ἄλλο ἢ ἐν πολεμίᾳ τε καὶ παρὰ τοῖς αὐθένταις πατέρας τοὺς ὑμετέρους καὶ ξυγγενεῖς ἀτίμους γερῶν ὧν νῦν ἴσχουσι καταλείψετε,1,2
2328,thucydides,peloponnesianwar,ὡς δ ἐκέλευσαν ἔλεγον τοιάδε,1,2
2329,thucydides,peloponnesianwar,οὔκ ἤν γε οὗτοι τὰ ὀρθὰ γιγνώσκωσιν,1,2
2330,thucydides,peloponnesianwar,καὶ τὴν νῦν ἐρημίαν δι ἑαυτοὺς ἔχουσιν,1,3
2331,thucydides,peloponnesianwar,οἱ δὲ Λακεδαιμόνιοι δικασταὶ νομίζοντες τὸ ἐπερώτημα σφίσιν ὀρθῶς ἕξειν εἴ τι ἐν τῷ πολέμῳ ὑπ αὐτῶν ἀγαθὸν πεπόνθασι διότι τόν τε ἄλλον χρόνον ἠξίουν δῆθεν αὐτοὺς κατὰ τὰς παλαιὰς Παυσανίου μετὰ τὸν Μῆδον σπονδὰς ἡσυχάζειν καὶ ὅτε ὕστερον ἃ πρὸ τοῦ περιτειχίζεσθαι προείχοντο αὐτοῖς κοινοὺς εἶναι κατ ἐκεῖνα ὡς οὐκ ἐδέξαντο ἡγούμενοι τῇ ἑαυτῶν δικαίᾳ βουλήσει ἔκσπονδοι ἤδη ὑπ αὐτῶν κακῶς πεπονθέναι αὖθις τὸ αὐτὸ ἕνα ἕκαστον παραγαγόντες καὶ ἐρωτῶντες εἴ τι Λακεδαιμονίους καὶ τοὺς ξυμμάχους ἀγαθὸν ἐν τῷ πολέμῳ δεδρακότες εἰσίν ὁπότε μὴ φαῖεν ἀπάγοντες ἀπέκτεινον καὶ ἐξαίρετον ἐποιήσαντο οὐδένα,1,1
2332,thucydides,peloponnesianwar,οἱ δὲ τήν τε ἀγορὰν κατέλαβον οὗπερ οἱ πολλοὶ ᾤκουν αὐτῶν καὶ τὸν λιμένα τὸν πρὸς αὐτῇ καὶ πρὸς τὴν ἤπειρον,1,3
2333,thucydides,peloponnesianwar,τῇ δ ὑστεραίᾳ ἠκροβολίσαντό τε ὀλίγα καὶ ἐς τοὺς ἀγροὺς περιέπεμπον ἀμφότεροι τοὺς δούλους παρακαλοῦντές τε καὶ ἐλευθερίαν ὑπισχνούμενοι,1,1
2334,thucydides,peloponnesianwar,ὕστερον δὲ οἱ φεύγοντες τῶν Κερκυραίων διεσώθησαν γὰρ αὐτῶν ἐς πεντακοσίους τείχη τε λαβόντες ἃ ἦν ἐν τῇ ἠπείρῳ ἐκράτουν τῆς πέραν οἰκείας γῆς καὶ ἐξ αὐτῆς ὁρμώμενοι ἐλῄζοντο τοὺς ἐν τῇ νήσῳ καὶ πολλὰ ἔβλαπτον καὶ λιμὸς ἰσχυρὸς ἐγένετο ἐν τῇ πόλει,1,1
2335,thucydides,peloponnesianwar,ἐπρεσβεύοντο δὲ καὶ ἐς τὴν Λακεδαίμονα καὶ Κόρινθον περὶ καθόδου,1,1
2336,thucydides,peloponnesianwar,τοὺς γὰρ Μηλίους ὄντας νησιώτας καὶ οὐκ ἐθέλοντας ὑπακούειν οὐδὲ ἐς τὸ αὑτῶν ξυμμαχικὸν ἰέναι ἐβούλοντο προσαγαγέσθαι,1,1
2337,thucydides,peloponnesianwar,οὐ μέντοι ἥκιστα οἱ ἄρχοντες αὐτῶν τῶν Λακεδαιμονίων οἱ ἀφικνούμενοι τὰ πράγματά τε ἔφθειρον καὶ ἐς ὀλιγανθρωπίαν κατέστησαν ἐκφοβήσαντες τοὺς πολλοὺς χαλεπῶς τε καὶ ἔστιν ἃ οὐ καλῶς ἐξηγούμενοι ὥστε ῥᾷον ἤδη αὐτῶν οἱ πρόσοικοι ἐπεκράτουν,1,1
2338,thucydides,peloponnesianwar,ὅπερ καὶ τὸ πρῶτον ἀναδιδάσκοντες αὐτὸν τῶν Αἰτωλῶν ὡς εἴη ῥᾳδία ἡ αἵρεσις ἰέναι ἐκέλευον ὅτι τάχιστα ἐπὶ τὰς κώμας καὶ μὴ μένειν ἕως ἂν ξύμπαντες ἁθροισθέντες ἀντιτάξωνται τὴν δ ἐν ποσὶν αἰεὶ πειρᾶσθαι αἱρεῖν,1,1
2339,thucydides,peloponnesianwar,καὶ γὰρ ὁ ἡγεμὼν αὐτοῖς τῶν ὁδῶν Χρόμων ὁ Μεσσήνιος ἐτύγχανε τεθνηκώς,1,3
2340,thucydides,peloponnesianwar,τοσοῦτοι μὲν τὸ πλῆθος καὶ ἡλικία ἡ αὐτὴ οὗτοι βέλτιστοι δὴ ἄνδρες ἐν τῷ πολέμῳ τῷδε ἐκ τῆς Ἀθηναίων πόλεως διεφθάρησαν,1,1
2341,thucydides,peloponnesianwar,καὶ Ὑαῖοι οὐκ ἔδοσαν ὁμήρους πρὶν αὐτῶν εἷλον κώμην Πόλιν ὄνομα ἔχουσαν,1,1
2342,thucydides,peloponnesianwar,ξύν τε γὰρ γυναιξὶ καὶ παισὶν ἐθεώρουν ὥσπερ νῦν ἐς τὰ Ἐφέσια Ἴωνες καὶ ἀγὼν ἐποιεῖτο αὐτόθι καὶ γυμνικὸς καὶ μουσικός χορούς τε ἀνῆγον αἱ πόλεις,1,1
2343,thucydides,peloponnesianwar,ἐν τούτῳ δ οἱ Μαντινῆς καὶ οἷς ἔσπειστο πρόφασιν ἐπὶ λαχανισμὸν καὶ φρυγάνων ξυλλογὴν ἐξελθόντες ὑπαπῇσαν κατ ὀλίγους ἅμα ξυλλέγοντες ἐφ ἃ ἐξῆλθον δῆθεν,1,1
2344,thucydides,peloponnesianwar,Ἀκαρνᾶνες δὲ σκυλεύσαντες τοὺς νεκροὺς καὶ τροπαῖα στήσαντες ἀπεχώρησαν ἐς Ἄργος,1,1
2345,thucydides,peloponnesianwar,οὐ γὰρ ᾔδει τὸ πάθος ἀλλ ᾤετο τῶν μετὰ σφῶν εἶναι,1,2
